OG_name,OG size (number of genomes),OG size (total number of genes),CAI_mean,knum,knum_description,Ecoli_APEC_O1,Ecoli_JJ1886,Ecoli_UMN026,Sboydii_Sb227,Sflexneri_5_8401
OG_2553,5,5,0.327,K07236,"K07236 (tRNA 2-thiouridine synthesizing protein C, https://www.genome.jp/entry/K07236)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3614,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3628,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3661,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3481,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3564
OG_2554,5,5,0.291,K07235,"K07235 (tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-], https://www.genome.jp/entry/K07235)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3615,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3629,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3662,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3482,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3565
OG_2555,5,5,0.414,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3616,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3630,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3663,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3483,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3566
OG_2556,5,5,0.628,K03772,"K03772 (FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8], https://www.genome.jp/entry/K03772)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3617,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3631,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3664,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3484,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3567
OG_2557,5,5,0.426,K03745,"K03745 (SlyX protein, https://www.genome.jp/entry/K03745)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3618,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3632,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3665,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3485,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3568
OG_2558,5,5,0.712,K03775,"K03775 (FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8], https://www.genome.jp/entry/K03775)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3619,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3633,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3666,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3486,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3569
OG_2559,5,5,0.286,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_362,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_373,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_397,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_269,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_363
OG_2560,5,5,0.386,K07070,"K07070 (uncharacterized protein, https://www.genome.jp/entry/K07070)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3620,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3634,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3667,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3487,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3570
OG_2561,5,5,0.319,K11747,"K11747 (glutathione-regulated potassium-efflux system protein KefB, https://www.genome.jp/entry/K11747)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3621,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3635,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3668,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3488,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3571
OG_2562,5,5,0.325,K11748,"K11748 (glutathione-regulated potassium-efflux system ancillary protein KefG, https://www.genome.jp/entry/K11748)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3622,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3636,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3669,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3489,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3572
OG_2563,5,5,0.469,K06158,"K06158 (ATP-binding cassette, subfamily F, member 3, https://www.genome.jp/entry/K06158)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3623,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3637,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3670,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3490,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3573
OG_2564,5,5,0.355,K07019,"K07019 (uncharacterized protein, https://www.genome.jp/entry/K07019)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3624,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3638,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3671,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3491,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3574
OG_2565,5,5,0.344,K09898,"K09898 (uncharacterized protein, https://www.genome.jp/entry/K09898)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3625,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3639,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3672,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3492,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3575
OG_2566,5,5,0.392,K00855,"K00855 (phosphoribulokinase [EC:2.7.1.19], https://www.genome.jp/entry/K00855)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3626,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3640,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3673,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3493,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3576
OG_2567,4,4,0.393,K07397,"K07397 (putative redox protein, https://www.genome.jp/entry/K07397)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3627,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3641,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3674,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3577
OG_2568,5,5,0.559,K10914,"K10914 (CRP/FNR family transcriptional regulator, cyclic AMP receptor protein, https://www.genome.jp/entry/K10914)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3628,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3642,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3675,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3499,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3578
OG_2569,4,4,0.323,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3629,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3643,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3676,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3579
OG_2570,5,5,0.362,K18988,"K18988 (serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase [EC:3.4.16.4 3.4.21.-], https://www.genome.jp/entry/K18988)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_363,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_374,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_398,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_270,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_364
OG_2571,5,5,0.437,K00821,"K00821 (acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17], https://www.genome.jp/entry/K00821)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3630,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3644,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3677,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3502,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3580
OG_2572,5,5,0.338,K01658;K01664,"K01658 (anthranilate synthase component II [EC:4.1.3.27], https://www.genome.jp/entry/K01658);K01664 (para-aminobenzoate synthetase component II [EC:2.6.1.85], https://www.genome.jp/entry/K01664)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3631,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3645,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3678,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3503,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3581
OG_2573,5,5,0.384,K04095,"K04095 (cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108], https://www.genome.jp/entry/K04095)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3632,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3646,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3679,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3504,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3582
OG_2574,5,5,0.247,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3633,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3647,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3680,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3505,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3583
OG_2575,5,5,0.528,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3634,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3648,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3681,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3506,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3584
OG_2576,5,5,0.426,K06141,"K06141 (MFS transporter, TsgA protein, https://www.genome.jp/entry/K06141)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3635,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3649,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3682,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3507,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3585
OG_2577,5,5,0.598,K00362,"K00362 (nitrite reductase (NADH) large subunit [EC:1.7.1.15], https://www.genome.jp/entry/K00362)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3636,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3650,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3683,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3508,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3586
OG_2578,5,5,0.505,K00363,"K00363 (nitrite reductase (NADH) small subunit [EC:1.7.1.15], https://www.genome.jp/entry/K00363)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3637,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3651,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3684,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3509,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3587
OG_2579,5,5,0.466,K02598,"K02598 (nitrite transporter, https://www.genome.jp/entry/K02598)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3638,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3652,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3685,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3510,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3588
OG_2580,5,5,0.402,K02302;K02303;K24866,"K02302 (uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4], https://www.genome.jp/entry/K02302);K02303 (uroporphyrin-III C-methyltransferase [EC:2.1.1.107], https://www.genome.jp/entry/K02303);K24866 (precorrin-2 dehydrogenase [EC:1.3.1.76], https://www.genome.jp/entry/K24866)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3639,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3653,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3686,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3511,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3589
OG_2581,5,5,0.394,K17938,"K17938 (peptide/bleomycin uptake transporter, https://www.genome.jp/entry/K17938)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_364,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_375,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_400,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_272,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_366
OG_2582,5,5,0.669,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3640,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3654,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3687,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3518,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3590
OG_2583,5,5,0.334,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3641,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3655,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3688,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3524,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3597
OG_2584,4,4,0.374,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3642,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3656,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3689,,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3598
OG_2585,5,5,0.478,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3643,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3657,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3690,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3527,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3599
OG_2586,5,5,0.385,K07048,"K07048 (phosphotriesterase-related protein, https://www.genome.jp/entry/K07048)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3644,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3658,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3691,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3528,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3600
OG_2587,5,5,0.376,K01839,"K01839 (phosphopentomutase [EC:5.4.2.7], https://www.genome.jp/entry/K01839)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3645,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3659,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3692,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3529,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3601
OG_2588,5,5,0.402,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3646,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3660,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3693,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3530,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3602
OG_2589,5,5,0.363,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3647,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3661,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3694,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3531,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3603
OG_2590,5,5,0.308,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3648,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3662,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3695,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3532,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3604
OG_2591,5,5,0.568,K01867,"K01867 (tryptophanyl-tRNA synthetase [EC:6.1.1.2], https://www.genome.jp/entry/K01867)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3649,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3663,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3696,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3533,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3605
OG_2592,5,5,0.338,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_365,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_376,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_401,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_273,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_367
OG_2593,5,5,0.411,K01091;K07025,"K01091 (phosphoglycolate phosphatase [EC:3.1.3.18], https://www.genome.jp/entry/K01091);K07025 (putative hydrolase of the HAD superfamily, https://www.genome.jp/entry/K07025)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3650,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3664,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3697,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3534,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3606
OG_2594,5,5,0.458,K01783,"K01783 (ribulose-phosphate 3-epimerase [EC:5.1.3.1], https://www.genome.jp/entry/K01783)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3651,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3665,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3698,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3535,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3607
OG_2595,5,5,0.38,K06223,"K06223 (DNA adenine methylase [EC:2.1.1.72], https://www.genome.jp/entry/K06223)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3652,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3666,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3699,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3536,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3608
OG_2596,5,5,0.466,K03112,"K03112 (DamX protein, https://www.genome.jp/entry/K03112)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3653,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3667,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3700,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3537,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3609
OG_2597,5,5,0.337,K01735,"K01735 (3-dehydroquinate synthase [EC:4.2.3.4], https://www.genome.jp/entry/K01735)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3654,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3668,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3701,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3538,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3610
OG_2598,5,5,0.434,K00891,"K00891 (shikimate kinase [EC:2.7.1.71], https://www.genome.jp/entry/K00891)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3655,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3669,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3702,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3539,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3611
OG_2599,5,5,0.293,K02507,"K02507 (protein transport protein HofQ, https://www.genome.jp/entry/K02507)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3656,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3670,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3703,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3540,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3612
OG_2600,5,5,0.266,K12291,"K12291 (pilus assembly protein HofP, https://www.genome.jp/entry/K12291)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3657,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3671,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3704,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3541,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3613
OG_2601,5,5,0.283,K12290,"K12290 (pilus assembly protein HofO, https://www.genome.jp/entry/K12290)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3658,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3672,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3705,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3542,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3614
OG_2602,5,5,0.238,K12289,"K12289 (pilus assembly protein HofN, https://www.genome.jp/entry/K12289)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3659,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3673,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3706,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3543,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3615
OG_2603,5,5,0.285,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_366,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_377,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_402,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_274,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_368
OG_2604,5,5,0.302,K12288,"K12288 (pilus assembly protein HofM, https://www.genome.jp/entry/K12288)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3660,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3674,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3707,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3544,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3616
OG_2605,5,5,0.438,K05366,"K05366 (penicillin-binding protein 1A [EC:2.4.99.28 3.4.16.4], https://www.genome.jp/entry/K05366)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3661,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3675,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3708,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3545,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3617
OG_2606,5,5,0.352,K08312,"K08312 (ADP compounds hydrolase [EC:3.6.1.-], https://www.genome.jp/entry/K08312)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3662,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3676,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3709,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3546,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3618
OG_2607,5,5,0.365,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3663,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3677,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3710,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3547,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3619
OG_2608,5,5,0.364,K20881,"K20881 (GMP/IMP 5'-nucleotidase [EC:3.1.3.-], https://www.genome.jp/entry/K20881)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3664,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3678,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3711,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3548,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3620
OG_2609,5,5,0.391,K04762,"K04762 (ribosome-associated heat shock protein Hsp15, https://www.genome.jp/entry/K04762)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3665,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3679,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3712,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3549,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3621
OG_2610,5,5,0.536,K04083,"K04083 (molecular chaperone Hsp33, https://www.genome.jp/entry/K04083)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3666,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3680,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3713,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3550,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3622
OG_2611,5,5,0.277,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3667,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3682,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3714,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3551,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3623
OG_2612,5,5,0.604,K01610,"K01610 (phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49], https://www.genome.jp/entry/K01610)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3668,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3683,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3715,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3552,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3624
OG_2613,5,5,0.358,K07638,"K07638 (two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3], https://www.genome.jp/entry/K07638)",Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_3669,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_3684,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3716,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_3553,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3625
OG_2614,5,5,0.36,,,Ecoli_APEC_O1:gi|117622295|ref|NC_008563.1|_367,Ecoli_JJ1886:gi|556550243|ref|NC_022648.1|_378,Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_403,Sboydii_Sb227:gi|82542618|ref|NC_007613.1|_275,Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_369
